length,uppercase_count,lowercase_count,digit_count,special_char_count,shannon_entropy,has_common_pattern,has_dictionary_word,consecutive_chars,char_diversity_ratio,keyboard_pattern,password,label,label_name
19,7,6,3,3,4.0374,0,0,1,0.8947,0,AQy8T0gdG#iP3*fQV&i,2,Strong
9,0,8,0,1,2.9477,0,0,1,0.8889,0,atqf!fhnu,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Cloud-flame86#,2,Strong
7,0,7,0,0,2.8074,0,0,1,1.0,0,tocludi,0,Weak
15,1,10,2,2,3.7736,0,0,1,0.9333,0,Storm-staple92#,2,Strong
7,0,0,7,0,2.5216,0,0,1,0.8571,0,9248378,0,Weak
16,1,11,2,2,3.75,0,0,2,0.875,0,Correct-pixel39%,2,Strong
16,10,2,3,1,3.625,0,0,1,0.8125,0,CNZ4IKnVFIY@V8u4,2,Strong
7,0,7,0,0,2.5216,0,0,1,0.8571,0,dhgeljl,0,Weak
6,0,6,0,0,2.2516,0,0,2,0.8333,0,zlagnn,0,Weak
14,4,7,1,2,3.6645,0,0,1,0.9286,0,JvtKbsZD&#w2sx,2,Strong
20,7,7,3,3,4.1219,0,0,2,0.9,0,^Pkhye&VdUXXH5cyD7$0,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,ffffff,0,Weak
9,0,8,0,1,2.9477,0,0,1,0.8889,0,nsuopfp@q,1,Medium
10,0,5,5,0,3.3219,0,0,1,1.0,0,06w819fmsy,1,Medium
14,3,5,3,3,3.8074,0,0,1,1.0,0,k!24a*^oIxi9LK,2,Strong
12,4,8,0,0,3.4183,0,0,1,0.9167,0,vmpAUOdOnquw,1,Medium
5,0,5,0,0,1.9219,0,0,2,0.8,0,xoozm,0,Weak
15,7,3,2,3,3.7736,0,0,1,0.9333,0,VEfRV%t#9C^1LpQ,2,Strong
5,0,5,0,0,1.9219,0,0,2,0.8,0,nussb,0,Weak
16,5,6,2,3,3.75,0,0,1,0.875,0,W*R5V@hcyB$msAy5,2,Strong
11,4,7,0,0,3.4594,0,0,1,1.0,0,ifBydXTgkwK,1,Medium
6,0,0,6,0,1.4591,0,0,2,0.5,0,989885,0,Weak
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Storm-horse59@,2,Strong
9,0,8,1,0,3.1699,0,0,1,1.0,0,3pgihnfla,1,Medium
15,4,8,2,1,3.9069,0,0,1,1.0,0,fg4xEQTbmntF1a(,2,Strong
14,1,9,2,2,3.3788,0,0,2,0.7857,0,Apple-river23@,2,Strong
16,1,11,2,2,3.3278,0,0,2,0.6875,0,Correct-tiger22$,2,Strong
12,7,5,0,0,3.4183,0,0,1,0.9167,0,LNxQrVQkeZnJ,1,Medium
5,0,0,5,0,1.9219,0,0,1,0.8,0,37871,0,Weak
16,5,7,2,2,3.75,0,0,1,0.875,0,uX@Csx*GwxF1n6wK,2,Strong
12,9,3,0,0,3.2516,0,0,1,0.8333,0,PBVTxDMoTxKL,1,Medium
11,8,3,0,0,3.2776,0,0,1,0.9091,0,bIWuFTMgFPU,1,Medium
11,0,8,3,0,3.2776,0,0,1,0.9091,0,s9ui14nijcp,1,Medium
9,0,8,0,1,2.7255,0,0,2,0.7778,0,@jbjiclss,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Ocean-horse46#,2,Strong
14,7,2,4,1,3.6645,0,0,1,0.9286,0,XH6$A4mP6ZCEo5,2,Strong
9,0,4,5,0,2.9477,0,0,1,0.8889,0,gtj54696q,1,Medium
12,6,6,0,0,3.585,0,0,1,1.0,0,CIehLonfPENr,1,Medium
14,1,9,2,2,3.8074,0,0,1,1.0,0,Tiger-cloud64!,2,Strong
15,7,4,3,1,3.7736,0,0,1,0.9333,0,dzOTL0bJ4IR2cO!,2,Strong
12,4,6,1,1,3.4183,0,0,1,0.9167,0,sjAV&1fmbDOj,2,Strong
14,7,5,1,1,3.6645,0,0,2,0.9286,0,wEUUeZnsfFM0V#,2,Strong
8,0,7,0,1,3.0,0,0,1,1.0,0,tsbad@wg,1,Medium
11,2,9,0,0,3.2776,0,0,2,0.9091,0,wVfHeegdbmz,1,Medium
7,0,0,7,0,2.2359,0,0,1,0.7143,0,7197590,0,Weak
8,0,7,1,0,2.5,0,0,1,0.75,0,xub4ibhi,1,Medium
7,0,7,0,0,2.2359,0,0,1,0.7143,0,mlhtclh,0,Weak
13,7,4,1,1,3.3927,0,0,2,0.8462,0,jRK1n!QQMMaFq,2,Strong
5,0,5,0,0,2.3219,1,0,1,1.0,0,admin,0,Weak
14,1,9,2,2,3.3788,0,0,2,0.7857,0,Apple-horse33%,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,qeyh,0,Weak
4,0,4,0,0,2.0,0,0,1,1.0,0,cxpa,0,Weak
8,0,8,0,0,2.5,0,0,1,0.75,0,sunshine,0,Weak
17,8,4,3,2,3.8522,0,0,1,0.8824,0,Hd5na*TDFC0iIH^5B,2,Strong
8,0,7,0,1,3.0,0,0,1,1.0,0,skoeldm!,1,Medium
10,0,9,0,1,3.1219,0,0,1,0.9,0,ztymi@ljxz,1,Medium
5,0,5,0,0,1.9219,0,0,1,0.8,0,revcr,0,Weak
8,0,5,3,0,2.5,0,0,1,0.75,0,8s1saxt8,1,Medium
16,5,6,2,3,3.625,0,0,1,0.8125,0,sQeNjh3NRq0hQ$@*,2,Strong
8,0,7,0,1,3.0,0,0,1,1.0,0,s#qlkjon,1,Medium
20,5,9,2,4,3.8842,0,0,2,0.8,0,*GbHe)hljBln@*jjD0Z3,2,Strong
7,0,0,7,0,2.8074,1,0,1,1.0,1,1234567,0,Weak
6,0,6,0,0,2.2516,0,1,1,0.8333,0,batman,0,Weak
8,0,7,0,1,3.0,0,0,1,1.0,0,afhocg@s,1,Medium
9,0,7,2,0,2.9477,0,0,2,0.8889,0,9wdjsgg0y,1,Medium
10,0,9,0,1,2.9219,0,0,1,0.8,0,jekmjh%vtm,1,Medium
17,5,4,4,4,3.9698,0,0,1,0.9412,0,3Y6(mu*PE^T0l2*Bd,2,Strong
4,0,4,0,0,1.5,1,0,2,0.75,0,pass,0,Weak
9,0,8,0,1,2.9477,0,0,1,0.8889,0,hdiswnks$,1,Medium
10,0,9,0,1,2.9219,0,0,2,0.8,0,ipllzuh@zm,1,Medium
4,0,4,0,0,1.5,0,0,2,0.75,0,liiz,0,Weak
9,0,7,2,0,3.1699,0,0,1,1.0,0,l70shyvni,1,Medium
16,1,11,2,2,3.3278,0,0,2,0.6875,0,Horse-correct25@,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,xxxxxx,0,Weak
16,2,5,5,4,3.75,0,0,1,0.875,0,1*52%y&AH2(ifr8r,2,Strong
12,5,7,0,0,3.585,0,0,1,1.0,0,BnrhjwSkPlHA,1,Medium
6,0,6,0,0,2.585,0,0,1,1.0,0,bkpahf,0,Weak
13,5,3,4,1,3.5466,0,0,1,0.9231,0,9Qvq0K6*KZ5pV,2,Strong
8,0,7,1,0,2.4056,0,0,2,0.75,0,feffh8ao,1,Medium
19,6,7,3,3,4.0374,0,0,1,0.8947,0,)r57mG@WplODL$cdTc7,2,Strong
9,0,8,1,0,2.9477,1,1,2,0.8889,0,password1,0,Weak
6,0,6,0,0,0.0,0,0,6,0.1667,0,zzzzzz,0,Weak
9,0,8,0,1,2.9477,0,0,1,0.8889,0,or!oapixu,1,Medium
12,2,7,1,2,3.4183,0,0,1,0.9167,0,Vtpo#qux6Bp&,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,jwri,0,Weak
8,0,7,0,1,3.0,0,0,1,1.0,0,xbky@nap,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,kkkk,0,Weak
11,0,8,3,0,3.0272,0,0,2,0.8182,0,5qafs4h6ssg,1,Medium
16,6,7,2,1,3.75,0,0,2,0.875,0,kGwFOI9YY#0subrw,2,Strong
4,0,4,0,0,0.0,0,0,4,0.25,0,uuuu,0,Weak
10,0,8,2,0,3.1219,0,0,1,0.9,0,bp9vrnegn2,1,Medium
14,1,9,2,2,3.8074,0,0,1,1.0,0,Cloud-tiger63$,2,Strong
8,0,7,0,1,2.1556,0,0,2,0.625,0,ccaa!bah,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,ecwqg,0,Weak
16,1,11,2,2,3.625,0,0,2,0.8125,0,Flame-correct87@,2,Strong
6,0,0,6,0,1.9183,0,0,2,0.6667,0,715501,0,Weak
12,5,7,0,0,3.4183,0,0,1,0.9167,0,RxecHElWobBx,1,Medium
10,4,6,0,0,3.1219,0,0,1,0.9,0,DIUqfsUiyr,1,Medium
5,0,0,5,0,1.5219,0,0,1,0.6,0,96956,0,Weak
16,6,4,4,2,3.4528,0,0,2,0.75,0,W6RWc^9ddM6lN%C6,2,Strong
5,0,5,0,0,0.0,0,0,5,0.2,0,hhhhh,0,Weak
4,0,4,0,0,0.0,0,0,4,0.25,0,kkkk,0,Weak
14,1,9,2,2,3.6645,0,0,1,0.9286,0,River-flame37#,2,Strong
6,0,6,0,0,2.585,1,0,1,1.0,0,dragon,0,Weak
11,9,2,0,0,2.8454,0,0,3,0.7273,0,YFjKAInKEEE,1,Medium
14,7,3,3,1,3.6645,0,0,1,0.9286,0,6tFCZ8&ExN8QvR,2,Strong
6,0,6,0,0,2.585,1,0,1,1.0,1,qwerty,0,Weak
14,3,5,3,3,3.6645,0,0,1,0.9286,0,9zk4(pqw@9)YDT,2,Strong
14,4,5,4,1,3.6645,0,0,1,0.9286,0,LPs7v58$uzd3PA,2,Strong
8,0,8,0,0,3.0,0,1,1,1.0,0,superman,0,Weak
14,7,5,1,1,3.6645,0,0,1,0.9286,0,cmRBviADR!MNx2,2,Strong
16,4,8,2,2,3.5778,0,0,1,0.8125,0,kIk^a%3lcZH4kcVp,2,Strong
16,1,11,2,2,3.375,0,0,2,0.75,0,Correct-river63#,2,Strong
13,5,2,4,2,3.5466,0,0,2,0.9231,0,K*3UUDN7o8&6s,2,Strong
12,5,7,0,0,3.0221,0,0,3,0.75,0,GYkjjjOQphYv,1,Medium
5,0,0,5,0,1.9219,0,0,1,0.8,0,28986,0,Weak
15,7,4,1,3,3.7736,0,0,1,0.9333,0,WHdvL@O&b$s8LXY,2,Strong
9,0,8,0,1,3.1699,0,0,1,1.0,0,s%yuqfbdw,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,yyyy,0,Weak
5,0,5,0,0,0.0,0,0,5,0.2,0,bbbbb,0,Weak
8,0,7,0,1,2.4056,0,0,1,0.75,0,trnm%mhm,1,Medium
18,8,3,6,1,4.0588,0,0,1,0.9444,0,aHhB21MJBL694gW5%Z,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,uuuuuu,0,Weak
5,0,5,0,0,2.3219,0,0,1,1.0,0,vgose,0,Weak
8,0,8,0,0,3.0,0,1,1,1.0,0,superman,0,Weak
9,5,4,0,0,3.1699,0,0,1,1.0,0,lsoLUtTXJ,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Ocean-horse65@,2,Strong
8,0,7,1,0,2.75,0,0,1,0.875,0,trustno1,0,Weak
8,0,7,0,1,2.75,0,0,1,0.875,0,unlx%lam,1,Medium
8,0,8,0,0,0.0,0,0,8,0.125,0,pppppppp,0,Weak
13,3,5,4,1,3.5466,0,0,1,0.9231,0,lbZPD9s$1d49r,2,Strong
19,10,5,3,1,3.9321,0,0,1,0.8421,0,LJ2IYTvDnD!05dlQKJl,2,Strong
16,1,11,2,2,3.3278,0,0,2,0.6875,0,Storm-correct39$,2,Strong
9,0,8,0,1,2.9477,0,0,1,0.8889,0,sij@vjhmo,1,Medium
13,3,6,2,2,3.3927,0,0,1,0.8462,0,d2yv&*vjTWjV8,2,Strong
5,0,0,5,0,1.9219,0,0,1,0.8,0,96941,0,Weak
6,0,6,0,0,0.0,0,0,6,0.1667,0,eeeeee,0,Weak
6,0,0,6,0,1.585,1,0,1,0.5,0,123123,0,Weak
9,0,8,0,1,2.9477,0,0,1,0.8889,0,yxtiv!gtf,1,Medium
9,0,7,2,0,2.9477,0,0,1,0.8889,0,av1g8ntaf,1,Medium
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Storm-horse83!,2,Strong
10,4,6,0,0,3.3219,0,0,1,1.0,0,PqtjmHseRA,1,Medium
16,7,5,3,1,3.875,0,0,1,0.9375,0,VCHOAjR0n0Go3&bp,2,Strong
14,1,9,2,2,3.5216,0,0,2,0.8571,0,Ocean-horse11!,2,Strong
4,0,0,4,0,2.0,0,0,1,1.0,0,8617,0,Weak
14,1,9,2,2,3.5216,0,0,2,0.8571,0,Apple-tiger83!,2,Strong
9,0,8,0,1,3.1699,0,0,1,1.0,0,lf#qodhty,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,pyiju,0,Weak
11,0,7,4,0,3.0958,0,0,1,0.8182,0,i9gx32uew9g,1,Medium
13,5,5,1,2,3.7004,0,0,1,1.0,0,MNv@hyC$8crJT,2,Strong
11,6,5,0,0,3.4594,0,0,1,1.0,0,vWPSIkxKbdT,1,Medium
7,0,7,0,0,0.0,0,0,7,0.1429,0,wwwwwww,0,Weak
10,0,7,3,0,3.3219,0,0,1,1.0,0,59sqwhbef4,1,Medium
8,0,8,0,0,0.0,0,0,8,0.125,0,eeeeeeee,0,Weak
7,0,7,0,0,2.5216,0,0,1,0.8571,0,zwmjocm,0,Weak
14,1,9,2,2,3.5216,0,0,2,0.8571,0,Apple-cloud94$,2,Strong
16,7,7,1,1,3.75,0,0,2,0.875,0,Zncc!E3ADBtbQCrr,2,Strong
11,0,7,4,0,3.2776,0,0,1,0.9091,0,3ah7u0s3kdz,1,Medium
8,0,7,0,1,3.0,0,0,1,1.0,0,wqne$mrv,1,Medium
16,1,11,2,2,3.375,0,0,1,0.6875,0,Staple-staple13%,2,Strong
14,1,9,2,2,3.2359,0,0,1,0.7143,0,Flame-flame65#,2,Strong
4,0,4,0,0,0.0,0,0,4,0.25,0,iiii,0,Weak
16,6,5,3,2,3.375,0,0,1,0.6875,0,9A51JcA$bJW$bBck,2,Strong
8,0,8,0,0,0.0,0,0,8,0.125,0,ssssssss,0,Weak
14,4,4,2,4,3.3788,0,0,2,0.7857,0,HR!@1PtJccp1!#,2,Strong
5,0,5,0,0,0.0,0,0,5,0.2,0,qqqqq,0,Weak
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Tiger-horse19%,2,Strong
7,0,7,0,0,0.0,0,0,7,0.1429,0,sssssss,0,Weak
20,6,7,3,4,4.1219,0,0,2,0.9,0,IfBrwkB)&&D0hqSn68L!,2,Strong
9,0,8,1,0,2.7255,0,0,2,0.7778,0,ssinz4khk,1,Medium
12,5,3,1,3,3.585,0,0,1,1.0,0,5tTAa!Hc@NU$,2,Strong
11,4,7,0,0,3.4594,0,0,1,1.0,0,hoguEbHIxVs,1,Medium
9,0,8,0,1,3.1699,0,0,1,1.0,0,qke@lubfa,1,Medium
9,0,7,2,0,2.9477,0,0,1,0.8889,0,l8hbgcj1g,1,Medium
16,6,7,2,1,3.75,0,0,1,0.875,0,LNnUN4qf$fA0cpVi,2,Strong
11,6,5,0,0,3.2776,0,0,1,0.9091,0,dkKwYDrKjIM,1,Medium
5,0,5,0,0,1.9219,0,0,1,0.8,0,ktjkl,0,Weak
11,6,5,0,0,3.4594,0,0,1,1.0,0,MNBtKyhTaWx,1,Medium
8,0,8,0,0,3.0,0,1,1,1.0,0,superman,0,Weak
4,0,4,0,0,2.0,0,0,1,1.0,0,asnh,0,Weak
5,0,0,5,0,1.9219,0,0,2,0.8,0,66358,0,Weak
17,8,6,1,2,3.9698,0,0,1,0.9412,0,#7LyCauN!FpSkNOGj,2,Strong
18,4,5,5,4,3.9477,0,0,1,0.8889,0,eE9Z*Pl)1jf1Aq$8^9,2,Strong
20,5,7,2,6,4.0219,0,0,1,0.85,0,O$x)r(3Wy$9wvCDVny(!,2,Strong
15,4,8,1,2,3.7736,0,0,1,0.9333,0,@HXDw!uvbzX8frc,2,Strong
14,5,5,2,2,3.6645,0,0,1,0.9286,0,NX3Aj&*Mj1gIbv,2,Strong
14,1,9,2,2,3.6645,0,0,2,0.9286,0,River-cloud44#,2,Strong
16,4,6,3,3,3.875,0,0,1,0.9375,0,FI#nbm&9B5K%q6uq,2,Strong
7,0,7,0,0,0.0,0,0,7,0.1429,0,ddddddd,0,Weak
4,0,4,0,0,1.5,0,0,1,0.75,0,lqpl,0,Weak
16,2,7,5,2,3.625,0,0,2,0.8125,0,V7is&99@H1axm1sy,2,Strong
11,0,8,3,0,3.2776,0,0,1,0.9091,0,mi0uz7x4iky,1,Medium
18,8,5,2,3,3.8366,0,0,2,0.8333,0,6xUKC&)zrvh6SU%EER,2,Strong
10,0,9,0,1,3.3219,0,0,1,1.0,0,qrljiftvc$,1,Medium
11,5,6,0,0,3.0958,0,0,2,0.8182,0,YqIgyqfKKOz,1,Medium
10,8,2,0,0,3.1219,0,0,1,0.9,0,TBLFZLwRdQ,1,Medium
14,7,5,1,1,3.8074,0,0,1,1.0,0,aAKnvQS#BFpYh1,2,Strong
14,5,4,3,2,3.3788,0,0,2,0.7857,0,ZQJh%64Qggr*Z5,2,Strong
11,8,3,0,0,3.2776,0,0,1,0.9091,0,VHOuWOAnIpU,1,Medium
7,0,7,0,0,0.0,0,0,7,0.1429,0,iiiiiii,0,Weak
9,7,2,0,0,3.1699,0,0,1,1.0,0,bcOQBSJMC,1,Medium
11,0,11,0,0,3.4594,0,0,1,1.0,0,cuhgpjnvwrx,1,Medium
20,9,6,4,1,4.0219,0,0,2,0.85,0,qACOO9qBGi3LKbseC2(1,2,Strong
14,1,9,2,2,3.5216,0,0,2,0.8571,0,River-apple18$,2,Strong
17,4,6,3,4,4.0875,0,0,1,1.0,0,3a9@UbA(1sj&oNu)R,2,Strong
6,0,6,0,0,2.585,0,0,1,1.0,0,hcjnxe,0,Weak
8,0,8,0,0,0.0,0,0,8,0.125,0,tttttttt,0,Weak
6,0,6,0,0,0.0,0,0,6,0.1667,0,hhhhhh,0,Weak
8,0,8,0,0,2.5,0,0,2,0.75,0,football,0,Weak
20,10,4,5,1,3.9219,0,0,1,0.8,0,Ab2fZmf8VIK2PQL98(PF,2,Strong
6,0,6,0,0,2.585,0,0,1,1.0,0,vdtwmj,0,Weak
16,2,6,3,5,4.0,0,0,1,1.0,0,&iEne$%zG@w2x1#8,2,Strong
16,5,5,3,3,3.75,0,0,1,0.875,0,U67D5#P*ufAoVe#u,2,Strong
16,10,2,1,3,4.0,0,0,1,1.0,0,vCY!$GBJTM^e3XHD,2,Strong
6,0,0,6,0,2.585,1,0,1,1.0,1,123456,0,Weak
5,0,5,0,0,1.9219,0,0,1,0.8,0,zxwhw,0,Weak
8,0,8,0,0,3.0,0,1,1,1.0,0,superman,0,Weak
16,5,7,1,3,3.5778,0,0,2,0.8125,0,%cc$sW^ZfQKxfc4L,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,eeeeee,0,Weak
5,0,0,5,0,1.5219,0,0,1,0.6,0,26267,0,Weak
10,6,4,0,0,3.1219,0,0,1,0.9,0,kDVrPYmqYK,1,Medium
16,4,5,6,1,3.875,0,0,1,0.9375,0,QmD325vYh3^6g1qM,2,Strong
10,0,8,2,0,3.3219,0,0,1,1.0,0,yqlg0k1irb,1,Medium
7,0,7,0,0,0.0,0,0,7,0.1429,0,bbbbbbb,0,Weak
16,5,6,3,2,3.875,0,0,1,0.9375,0,ON5XN9z!Udv&to3u,2,Strong
10,0,5,5,0,3.3219,0,0,1,1.0,0,v812hnc0i4,1,Medium
10,0,9,0,1,2.6464,0,0,2,0.7,0,clcc#algmn,1,Medium
12,7,5,0,0,3.2516,0,0,1,0.8333,0,sXgSZmBgZOAy,1,Medium
4,0,4,0,0,1.5,0,0,1,0.75,0,gmfg,0,Weak
12,4,5,2,1,3.585,0,0,1,1.0,0,m&O7Bi6qcTZv,2,Strong
10,4,6,0,0,3.3219,0,0,1,1.0,0,VnLrQqvDik,1,Medium
16,1,11,2,2,3.4528,0,0,2,0.75,0,Tiger-correct51#,2,Strong
5,0,5,0,0,0.0,0,0,5,0.2,0,lllll,0,Weak
10,2,8,0,0,2.9219,0,0,1,0.8,0,ZmknfyfhyP,1,Medium
8,4,4,0,0,3.0,0,0,1,1.0,0,eONcfPAd,1,Medium
16,1,11,2,2,3.75,0,0,2,0.875,0,Correct-flame37$,2,Strong
9,0,8,0,1,2.281,0,0,2,0.6667,0,ttwstt%ix,1,Medium
7,0,7,0,0,2.8074,0,0,1,1.0,0,epjuhgb,0,Weak
9,8,1,0,0,3.1699,0,0,1,1.0,0,UYODVKFQm,1,Medium
15,1,10,2,2,3.3232,0,0,2,0.7333,0,Apple-staple47%,2,Strong
7,0,7,0,0,2.5216,0,0,1,0.8571,0,pnspyvq,0,Weak
10,7,3,0,0,3.1219,0,0,1,0.9,0,LRdMIPlIFg,1,Medium
6,0,6,0,0,2.2516,0,0,2,0.8333,0,ynvhhp,0,Weak
6,0,6,0,0,0.0,0,0,6,0.1667,0,iiiiii,0,Weak
7,0,7,0,0,2.5216,0,0,2,0.8571,0,jessica,0,Weak
4,0,4,0,0,1.5,0,0,1,0.75,0,abgb,0,Weak
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Tiger-pixel21@,2,Strong
7,0,7,0,0,2.5216,1,0,1,0.8571,0,welcome,0,Weak
9,3,6,0,0,2.7255,0,0,1,0.7778,0,BdnidKGpi,1,Medium
10,0,9,0,1,2.6464,0,0,2,0.7,0,pe@obeiwwe,1,Medium
7,0,7,0,0,2.8074,0,0,1,1.0,0,michael,0,Weak
11,0,9,2,0,2.914,0,0,2,0.7273,0,4cqe4lohhcu,1,Medium
8,0,8,0,0,2.75,1,1,1,0.875,0,iloveyou,0,Weak
7,0,7,0,0,2.5216,0,0,2,0.8571,0,ejjarvz,0,Weak
16,1,11,2,2,3.625,0,0,2,0.8125,0,Battery-ocean64!,2,Strong
15,3,6,3,3,3.6402,0,0,1,0.8667,0,Xrxg&*k3H@64kxR,2,Strong
14,4,7,2,1,3.6645,0,0,1,0.9286,0,6igeMLaiE!7Zds,2,Strong
10,6,4,0,0,2.9219,0,0,1,0.8,0,FNnqUqZNhS,1,Medium
9,0,0,9,0,3.1699,1,0,1,1.0,1,123456789,0,Weak
10,0,9,0,1,2.9219,0,0,1,0.8,0,zfl$blbcjy,1,Medium
14,1,9,2,2,3.2359,0,0,1,0.7143,0,Ocean-ocean65$,2,Strong
12,4,5,1,2,3.585,0,0,1,1.0,0,$Mf&scyjB6NP,2,Strong
8,0,7,0,1,2.75,0,0,1,0.875,0,$nhoembh,1,Medium
4,0,4,0,0,2.0,0,0,1,1.0,0,zndr,0,Weak
17,5,8,3,1,3.8522,0,0,2,0.8824,0,Ij0bnnb4vkO2w&SRT,2,Strong
9,0,0,9,0,3.1699,1,0,1,1.0,1,123456789,0,Weak
16,4,9,2,1,3.875,0,0,1,0.9375,0,pwGHe6z*2hklsWSp,2,Strong
4,0,0,4,0,2.0,0,0,1,1.0,0,6851,0,Weak
19,6,6,4,3,4.0374,0,0,1,0.8947,0,7J*tb0s*C)GXN8s9dAm,2,Strong
9,0,8,1,0,2.7255,0,0,1,0.7778,0,wfwbeby4u,1,Medium
12,5,7,0,0,3.2516,0,0,2,0.8333,0,lyNQPtuQaasC,1,Medium
8,0,7,0,1,2.75,0,0,2,0.875,0,oeetu@wp,1,Medium
6,0,6,0,0,0.0,0,0,6,0.1667,0,nnnnnn,0,Weak
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Flame-cloud43#,2,Strong
6,0,6,0,0,2.585,0,0,1,1.0,0,scuaoy,0,Weak
10,0,9,0,1,3.1219,0,0,1,0.9,0,ofmrftlnu!,1,Medium
8,2,6,0,0,3.0,0,0,1,1.0,0,mylecTsB,1,Medium
9,4,5,0,0,3.1699,0,0,1,1.0,0,tRchmITvD,1,Medium
14,6,4,1,3,3.6645,0,0,1,0.9286,0,HLHz#Q(ptMs$T0,2,Strong
11,0,4,7,0,3.2776,0,0,1,0.9091,0,w590z92jn67,1,Medium
10,4,6,0,0,3.3219,0,0,1,1.0,0,kcxasZWHvR,1,Medium
10,0,10,0,0,2.9219,0,0,2,0.8,0,bkadevvhyb,1,Medium
9,4,5,0,0,2.9477,0,0,1,0.8889,0,vEVomSgvH,1,Medium
11,3,8,0,0,3.4594,0,0,1,1.0,0,bFegfCdHsro,1,Medium
20,4,11,3,2,3.9219,0,0,1,0.8,0,Rsa)ksC9WHw1hdfuo1)u,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,bbbbbb,0,Weak
9,0,8,0,1,2.9477,0,0,1,0.8889,0,r@lpsnzjn,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,piqcn,0,Weak
6,0,0,6,0,1.9183,0,0,2,0.6667,0,144152,0,Weak
12,9,3,0,0,3.4183,0,0,1,0.9167,0,OSUEfJLbYSIh,1,Medium
7,0,0,7,0,2.8074,1,0,1,1.0,1,1234567,0,Weak
15,2,9,1,3,3.7736,0,0,1,0.9333,0,jy!q*Plhaqbs9@O,2,Strong
10,7,3,0,0,3.3219,0,0,1,1.0,0,AZUoGMvsTO,1,Medium
9,0,6,3,0,3.1699,0,0,1,1.0,0,fs1iym90p,1,Medium
8,0,7,0,1,2.4056,0,0,1,0.75,0,bp#fpasp,1,Medium
9,0,8,0,1,2.7255,0,0,2,0.7778,0,fwthrkk@h,1,Medium
5,0,5,0,0,0.0,0,0,5,0.2,0,qqqqq,0,Weak
14,1,9,2,2,3.0931,0,0,2,0.6429,0,Cloud-cloud55$,2,Strong
10,0,9,0,1,2.9219,0,0,1,0.8,0,jcp%hsgmjh,1,Medium
8,0,8,0,0,2.5,0,0,2,0.75,0,football,0,Weak
10,5,5,0,0,3.1219,0,0,2,0.9,0,XmxzCMMVwe,1,Medium
15,4,3,5,3,3.5899,0,0,1,0.8667,0,Elw7E3*M8@5%E9i,2,Strong
7,0,7,0,0,2.8074,0,0,1,1.0,0,michael,0,Weak
15,1,10,2,2,3.6402,0,0,1,0.8667,0,Staple-ocean35%,2,Strong
6,0,6,0,0,2.585,1,0,1,1.0,0,monkey,0,Weak
8,0,7,0,1,3.0,0,0,1,1.0,0,py!zqakf,1,Medium
6,0,6,0,0,2.585,1,0,1,1.0,1,qwerty,0,Weak
16,5,6,3,2,3.625,0,0,1,0.8125,0,5SyN9ItfQ@aQq@8f,2,Strong
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Horse-pixel51#,2,Strong
10,0,8,2,0,3.1219,0,0,1,0.9,0,pw6m9hkhjg,1,Medium
13,6,3,2,2,3.5466,0,0,1,0.9231,0,!GCrFB&e6N5lN,2,Strong
6,0,0,6,0,2.585,0,0,1,1.0,0,083246,0,Weak
9,0,8,0,1,3.1699,0,0,1,1.0,0,voatzwd$l,1,Medium
10,0,8,2,0,3.3219,0,0,1,1.0,0,3asnrm6dfh,1,Medium
14,1,9,2,2,3.6645,0,0,2,0.9286,0,Storm-apple59!,2,Strong
12,9,3,0,0,3.2516,0,0,1,0.8333,0,DzMPBJaHJPtK,1,Medium
6,0,0,6,0,0.0,1,0,6,0.1667,0,111111,0,Weak
12,7,5,0,0,3.2516,0,0,1,0.8333,0,OyAyMvXPpbVM,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Flame-tiger50#,2,Strong
15,4,6,3,2,3.9069,0,0,1,1.0,0,y1)ordMJ%ga3VK5,2,Strong
14,2,6,3,3,3.8074,0,0,1,1.0,0,@%1aU0*bQ6crfv,2,Strong
12,4,4,3,1,3.585,0,0,1,1.0,0,Wx0^i1hXQB3g,2,Strong
15,5,8,1,1,3.6402,0,0,2,0.8667,0,YRUbxxqssB3eLl%,2,Strong
